,Timestamp,AIR.DE
707,2003-01-29,0.02556049697953533
708,2003-01-30,0.04019088058324538
709,2003-01-31,-0.03390155167568132
710,2003-02-03,-0.006289328907564062
711,2003-02-04,-0.013764113539165734
712,2003-02-05,-0.005344748158880641
713,2003-02-06,-0.007530966201164446
714,2003-02-07,0.019251931499320918
715,2003-02-10,-0.06340921554041934
716,2003-02-11,0.03111362084906899
717,2003-02-12,-0.047041147545170414
718,2003-02-13,0.006857169726136814
719,2003-02-14,-0.0011396012629334429
720,2003-02-17,0.02254886968661296
721,2003-02-18,0.00887908164113016
722,2003-02-19,-0.01671348097374059
723,2003-02-20,-0.034289073478632304
724,2003-02-21,-0.02115237500522671
725,2003-02-24,-0.0449377368237629
726,2003-02-25,-0.018809331957496234
727,2003-02-26,-0.038714512180690885
728,2003-02-27,0.05129329438755059
729,2003-02-28,0.0
730,2003-03-03,0.007472014838701302
731,2003-03-04,-0.025126950077421828
732,2003-03-05,-0.031010236742560426
733,2003-03-06,-0.02794593039055915
734,2003-03-07,-0.046969959399514316
735,2003-03-10,-0.0597409953561836
736,2003-03-11,0.02080312762976333
737,2003-03-12,-0.026827242233144144
738,2003-03-13,0.12480765059334775
739,2003-03-14,0.03922071315328157
740,2003-03-17,0.07410797215372167
741,2003-03-18,0.030483016725075807
742,2003-03-19,-0.018648559078072946
743,2003-03-20,-0.020202707317519497
744,2003-03-21,0.11978183704142031
745,2003-03-24,-0.1416273659674001
746,2003-03-25,0.045571434250816
747,2003-03-26,-0.04067546363860952
748,2003-03-27,-0.048790164169431716
749,2003-03-28,-0.0459097013040779
750,2003-03-31,-0.06803455804514003
751,2003-04-01,0.05179604155223183
752,2003-04-02,0.028246666121304775
753,2003-04-03,0.03390155167568132
754,2003-04-04,0.0012812301560485295
755,2003-04-07,0.0680534632450156
756,2003-04-08,-0.01810550363227348
757,2003-04-09,-0.013488861785943662
758,2003-04-10,-0.050643732818755005
759,2003-04-11,-0.03300629646816988
760,2003-04-14,0.006688988150796327
761,2003-04-15,0.026317308317373556
762,2003-04-16,-0.03300629646816988
763,2003-04-17,0.023873812904897207
764,2003-04-18,-inf
765,2003-04-22,inf
766,2003-04-23,0.05254251378798269
767,2003-04-24,0.013639393093318741
768,2003-04-25,-0.03254354773247137
769,2003-04-28,0.0226424767497595
770,2003-04-29,0.03543437298787655
771,2003-04-30,0.03306086226088789
772,2003-05-01,-inf
773,2003-05-02,inf
774,2003-05-05,0.014917086703237104
775,2003-05-06,-0.009153381986487297
776,2003-05-07,-0.019733664156950326
777,2003-05-08,-0.021327822640823335
778,2003-05-09,0.02950066439669774
779,2003-05-12,-0.053744276006690406
780,2003-05-13,0.01219527309381796
781,2003-05-14,0.023953241022492744
782,2003-05-15,-0.007125920889967219
783,2003-05-16,-0.025348369864459208
784,2003-05-19,-0.03482939114167971
785,2003-05-20,0.011328000305207198
